Transaction_ID,Date,Timestamp,Txn_Ref_Number,Transaction_Mode,Currency,Transaction_Amount,Sender_Customer_ID,Sender_Customer_Name,Sender_Bank_Name,Sender_Account_Number,Sender_Account_Type,Sender_IFSC,Sender_Phone_Number,Receiver_Customer_ID,Receiver_Customer_Name,Receiver_Bank_Name,Receiver_Account_Number,Receiver_Account_Type,Receiver_IFSC,Receiver_Phone_Number
TXN251127YJZVTL,2025-11-27,03:24:36,5CP83WYOHC4I,Cash Deposit,INR,2268.69,100004562,Daksh Singh,Union Bank of India,873059598337,Demat,UBIN1114690,+917500004938,100001365,Ankita Acharya,Bank of Baroda,503557255526,Savings,BARB5521126,+916320853787
UPI25112798QBCO,2025-11-27,03:43:48,1JH6X80R4R9L,UPI,INR,17820.88,100005697,Nilesh Naidu,Bank of Baroda,341917665405,Salary,BARB5374696,+918584425155,100003774,Ishika Lal,Canara Bank,371344351527,Savings,CNRB3983907,+919075387950
UPI251127Q33K1X,2025-11-27,04:31:54,UISJHSE6HYEE,UPI,INR,19673.22,100006727,Pragya Kar,IndusInd Bank,263762661638,Salary,INDB6415488,+919097960696,100004562,Daksh Singh,Union Bank of India,873059598337,Demat,UBIN1114690,+917500004938
ATM251127RISK76,2025-11-27,05:46:11,J0HOY3KW721B,ATM,INR,16214.62,100000494,Dipak Rawat,Punjab National Bank,908385836207,Savings,PUNB3479952,+919842762982,100000556,Alia Kaur,Bank of Baroda,903530721172,Salary,BARB8772960,+919198901236
TXN251127WEHPLA,2025-11-27,07:06:18,S2E5H4B14185,Cash Deposit,INR,12857.77,100006349,Jyotsna Sen,ICICI Bank,823337839123,Salary,ICIC1635736,+918705996388,100003283,Malavika Deshmukh,Canara Bank,314666187974,Savings,CNRB9170552,+917901077252
TXN251127FWTCSR,2025-11-27,07:49:16,1QZ4OF45XREP,Cash Deposit,INR,20625.9,100006798,Devanshi Deshmukh,State Bank of India,490655544047,Savings,SBIN1503770,+917565526780,100000093,Chaitanya Srivastava,State Bank of India,182275083699,Savings,SBIN4370874,+916796962812
ATM251127OFYC3K,2025-11-27,08:42:18,O8Z7BTU8S9AR,ATM,INR,15482.85,100002617,Nandini Mohanty,HDFC Bank,677989190372,Savings,HDFC8384525,+917072123291,100000256,Kalpana Ali,Union Bank of India,973682016849,Savings,UBIN7878939,+917345321729
TXN251127L4X8LW,2025-11-27,10:02:47,NEZA596J3UWF,Cash Deposit,INR,37907.25,100000323,Riya Soni,Canara Bank,436277027831,Savings,CNRB2582553,+918951119773,100000044,Nidhi Sawant,IndusInd Bank,680970440773,Savings,INDB5881319,+917180780462
UPI251127KYBR3Y,2025-11-27,11:06:45,1GJ9XX2UKC08,UPI,INR,24078.89,100006708,Madhav Arora,HDFC Bank,184592247579,Savings,HDFC8054052,+918901794354,100005195,Nutan Bose,State Bank of India,316178254361,Savings,SBIN8542680,+918388880450
ATM251127HVSI7F,2025-11-27,14:19:10,HXZC3SORJ4SH,ATM,INR,4388.19,100006418,Aparna Chauhan,Canara Bank,682790364548,Salary,CNRB1822368,+917001870786,100004430,Isha Rathod,IndusInd Bank,388862438671,Savings,INDB3753184,+919137387375
ATM251127IJDDIX,2025-11-27,14:21:15,M10807QY3EBS,ATM,INR,13274.4,100005594,Ankit Agarwal,Bank of Baroda,597675079663,Savings,BARB9548012,+916282421649,100004876,Deven Chaturvedi,Punjab National Bank,936091473609,Savings,PUNB7407409,+917838092720
ATM251127AXT79J,2025-11-27,14:54:03,HJWZDL7E58L1,ATM,INR,14591.8,100000965,Laxmi Deshmukh,ICICI Bank,233009487636,Current,ICIC6458896,+918293896404,100003118,Navya Arora,IndusInd Bank,599718498306,Savings,INDB2343969,+917429125374
ATM2511270MRW5I,2025-11-27,14:54:17,0GHKH6DRGSE1,ATM,INR,19657.11,100006691,Pooja Negi,ICICI Bank,340472804026,Savings,ICIC7344184,+918059370861,100005519,Meet Malhotra,Kotak Mahindra Bank,576549860153,Savings,KKBK3334807,+917308030520
ATM2511271JC7ON,2025-11-27,16:15:42,CJX8XHIZMAT5,ATM,INR,3154.96,100006467,Hema Negi,Axis Bank,914111795067,Salary,UTIB1955170,+916631863027,100003415,Anshika Mehta,Punjab National Bank,140105919168,Current,PUNB8391582,+919496142308
TXN251127AJFGZR,2025-11-27,17:49:18,THPFPJHQCESG,Cash Deposit,INR,35812.21,100002355,Kalyani Deshmukh,HDFC Bank,568038901736,Savings,HDFC8192726,+917358075553,100000876,Akshara More,Bank of Baroda,485835505240,Savings,BARB8471536,+916409475395
TXN251127QDLPMU,2025-11-27,19:22:22,XROFOR7GGL81,Cash Deposit,INR,40584.53,100003636,Dev Chatterjee,Canara Bank,909436698694,Current,CNRB7997807,+918826401945,100006533,Abhay Thomas,Kotak Mahindra Bank,221691647542,Savings,KKBK7392169,+916623239400
UPI251127ZU9N6H,2025-11-27,19:26:57,OGI4YV0PUDHM,UPI,INR,20690.09,100001249,Kamala Qureshi,Kotak Mahindra Bank,319676801177,Savings,KKBK3471333,+918795312826,100000737,Kedar Rao,State Bank of India,770748010651,Salary,SBIN1024173,+917366448741
UPI251127B4465W,2025-11-27,22:55:02,7X70ZLAEO72G,UPI,INR,18686.73,100005283,Ekansh Mittal,Bank of Baroda,278110238350,Savings,BARB1014114,+916928487160,100002626,Devika Sandhu,IndusInd Bank,494300715834,Salary,INDB2388721,+918859333151
TXN251128H4JXN8,2025-11-28,00:12:06,W7QXBA5XCOO0,Cash Deposit,INR,2258.79,100006750,Leela Joshi,HDFC Bank,743166722228,Salary,HDFC1884837,+917033743556,100000393,Roshni Saxena,Kotak Mahindra Bank,891893312523,Salary,KKBK1018125,+919758829816
UPI251128JLXCT0,2025-11-28,01:04:21,P3PK1D9K4D1A,UPI,INR,5212.5,100006270,Niraj Reddy,Punjab National Bank,181060699655,Savings,PUNB9360986,+919947003973,100005566,Pradeep Patel,Punjab National Bank,906963634889,Savings,PUNB5632492,+916391469193
TXN251128PF4792,2025-11-28,01:06:41,GO1V0E7B5C0V,Cash Deposit,INR,12719.49,100005306,Alia Joshi,ICICI Bank,600831985295,Salary,ICIC3424529,+917201965416,100000607,Nishant Malhotra,Axis Bank,924289495768,Savings,UTIB6928818,+918888536314
TXN251128MVCNAO,2025-11-28,03:12:18,9YLGYY6JU7CW,Cash Deposit,INR,146166.08,100003544,Ramesh Barik,HDFC Bank,459748971547,Savings,HDFC7210544,+918542480602,100001843,Akanksha Soni,HDFC Bank,452594717274,Savings,HDFC1268742,+916008471797
TXN2511283V3DCX,2025-11-28,03:37:44,TPKYC2X217KO,Cash Deposit,INR,15037.47,100004012,Jaideep Solanki,ICICI Bank,991164448030,Salary,ICIC8662310,+916554063783,100003965,Deepti Bhattacharya,Bank of Baroda,500529934760,Salary,BARB7031722,+919646677603
ATM2511283S6YI0,2025-11-28,03:55:21,32GN9OQ7XPEM,ATM,INR,19355.14,100000912,Param Arora,ICICI Bank,702511632939,Demat,ICIC2101458,+919339073555,100004219,Amol Tripathi,HDFC Bank,462138218153,Savings,HDFC2808699,+917754642980
ATM251128V0OP4W,2025-11-28,04:02:27,LDGLG6J9YGLS,ATM,INR,15694.93,100000589,Gargi Pandey,Canara Bank,936999426737,Savings,CNRB1524775,+917459240913,100000294,Kishore Gill,Punjab National Bank,203232336307,Savings,PUNB8711570,+919297898204
IMPS251128P88YPU,2025-11-28,04:14:12,CMM1W0YK0ZF1,IMPS,INR,43391.55,100006846,Aditya Hegde,Union Bank of India,314659015211,Savings,UBIN4075670,+919533878042,100004585,Namrata Deshmukh,Kotak Mahindra Bank,332415374126,Savings,KKBK8166793,+917903192307
ATM251128ZL9SVE,2025-11-28,04:23:37,04L2G4NIPEF5,ATM,INR,7007.81,100004485,Kavin Bhattacharya,Kotak Mahindra Bank,780259743607,Salary,KKBK5519494,+917246431648,100000081,Bhuvan Barik,ICICI Bank,578085738941,Savings,ICIC1947993,+918326295564
IMPS251128SZXI8R,2025-11-28,06:10:05,955KZN6722YW,IMPS,INR,17148.32,100004076,Nishant Iyer,State Bank of India,924198404417,Savings,SBIN3463180,+918948299991,100006889,Inder Das,Kotak Mahindra Bank,496710829751,Salary,KKBK1780261,+916231421581
ATM251128TJNOZH,2025-11-28,07:14:23,EBWD50XRECYK,ATM,INR,335.7,100003232,Pari Paul,IndusInd Bank,616413133822,Salary,INDB3547132,+919942872445,100002346,Arvind Behera,ICICI Bank,991973980729,Savings,ICIC2403534,+917999412339
UPI251128NACKZ6,2025-11-28,07:20:18,L7L03SE1V30Y,UPI,INR,5395.52,100002758,Anil Hegde,Bank of Baroda,683928304121,Savings,BARB9259815,+918289810877,100005165,Prachi Bisht,Bank of Baroda,795480982083,Demat,BARB1222981,+918806117659
ATM251128XJRTEE,2025-11-28,07:34:16,IVHQLPBGNDTJ,ATM,INR,15146.18,100005979,Leela Kapoor,Kotak Mahindra Bank,623951475139,Salary,KKBK4042554,+917813606859,100001691,Drishti Kaur,IndusInd Bank,648743860983,Savings,INDB9185512,+917779511488
ATM25112892B6I6,2025-11-28,08:56:49,KJ6IMP95I8NU,ATM,INR,18523.69,100004310,Komal Behera,Axis Bank,310974130594,Savings,UTIB2541222,+918476762224,100004600,Ankita Singh,Bank of Baroda,640188770514,Salary,BARB7675949,+918987755941
TXN251128HO256X,2025-11-28,10:09:55,1H2FCGBYVVRZ,Cash Deposit,INR,45085.04,100006923,Riya Chaturvedi,Axis Bank,932031030626,Savings,UTIB2599288,+917665998990,100004438,Avinash Desai,Punjab National Bank,999171487035,Salary,PUNB4708808,+916453571115
UPI251128CO4C2X,2025-11-28,10:31:18,R16TJODN8HUT,UPI,INR,22822.74,100004681,Richa Agarwal,HDFC Bank,296999402568,Savings,HDFC6043051,+916850067098,100001486,Nikita Trivedi,Canara Bank,481546778596,Savings,CNRB7735740,+917088277832
TXN251128DUJDFX,2025-11-28,10:35:31,BJP4M2QXFWBP,Cash Deposit,INR,16181.24,100006083,Seema Sahu,Canara Bank,486236858106,Demat,CNRB3391548,+917865754558,100002424,Kanika Shinde,Union Bank of India,787908283119,Savings,UBIN3237122,+917283232632
TXN251128EWDNN4,2025-11-28,12:05:59,9JCNLO4PGQPJ,Cash Deposit,INR,181298.93,100002003,Kavin Arora,State Bank of India,580412017761,Savings,SBIN8074035,+916086029184,100005562,Kedar Mukherjee,Axis Bank,813375741107,Savings,UTIB9488842,+918659465845
TXN251128YT0QXL,2025-11-28,12:23:26,1WK525Y7RR9O,Cash Deposit,INR,102806.17,100001217,Eklavya Naidu,Bank of Baroda,335107776220,Savings,BARB1259002,+917555567895,100002792,Neeraj Bose,State Bank of India,396943410489,Savings,SBIN7828675,+918590507349
ATM251128VD9FM3,2025-11-28,13:49:15,AW858XYOE6L0,ATM,INR,24156.62,100000961,Kusum Syed,Union Bank of India,538521548612,Savings,UBIN5968812,+916979318103,100000012,Ekansh D'Souza,Kotak Mahindra Bank,368728831797,Savings,KKBK7416619,+917315573079
IMPS2511283EFUIA,2025-11-28,14:48:42,B3C1LDXW4WLS,IMPS,INR,19993.01,100005394,Mitali Varghese,IndusInd Bank,386167519069,Savings,INDB9708710,+919317768225,100006157,Samir Kohli,Kotak Mahindra Bank,881772687402,Savings,KKBK1079785,+917507250971
UPI25112860KSIA,2025-11-28,15:10:26,MBV6BZLOWNIW,UPI,INR,13230.69,100002921,Monica Verma,Union Bank of India,461417668293,Salary,UBIN8568173,+917443631579,100001682,Dinesh Krishnan,Bank of Baroda,772516696057,Current,BARB6895198,+917916468521
UPI251128EZDDX4,2025-11-28,16:57:16,04RTAF8ROJD7,UPI,INR,21611.06,100000569,Pari Bhatia,Union Bank of India,310208924942,Salary,UBIN6193870,+918639338747,100006412,Govind Agarwal,Axis Bank,737842033870,Salary,UTIB7414931,+919490686177
UPI251128VRGKLK,2025-11-28,17:24:02,XXE0ZXU68PSP,UPI,INR,15624.33,100000750,Indira Ali,ICICI Bank,606874272085,Salary,ICIC9642080,+916769007696,100006236,Kiran Qureshi,Punjab National Bank,189966462838,Savings,PUNB6219241,+918696518496
ATM251128J33TNT,2025-11-28,18:03:55,WCJJJOJ31JIQ,ATM,INR,1169.1,100000863,Narayan Sharma,Union Bank of India,513920400093,Savings,UBIN9874128,+919938247444,100006035,Kumar Mittal,ICICI Bank,563896396052,Demat,ICIC6258704,+917889856220
ATM251128OJKJC8,2025-11-28,18:12:03,8MQFU5OYI772,ATM,INR,6679.53,100000402,Anil Prasad,HDFC Bank,288083222415,Savings,HDFC1774056,+918963105308,100001295,Rohit Bose,ICICI Bank,883215240527,Savings,ICIC4350881,+916845331824
UPI2511288FO3D3,2025-11-28,18:18:02,YFRVR2XUSIIR,UPI,INR,15963.85,100003136,Darshana Parmar,Union Bank of India,922370851988,Savings,UBIN9687502,+919686158809,100000298,Rakhi Iyer,State Bank of India,894832623125,Savings,SBIN4664716,+919752202559
UPI251128HYLQN2,2025-11-28,19:11:58,M0MW19IHK06K,UPI,INR,14715.49,100005754,Ajay Sharma,ICICI Bank,961064882215,Savings,ICIC7360994,+916758605522,100006472,Bharat Das,Axis Bank,906425397532,Savings,UTIB2488496,+916737976191
TXN251128FAINOZ,2025-11-28,19:30:05,ITCIIUT9OTJZ,Pos,INR,10211.67,100002196,Rachana Bhatia,Axis Bank,525981321238,Savings,UTIB6485057,+919465637402,100006568,Prerana Sen,Canara Bank,432382354922,Savings,CNRB4698260,+919289658822
ATM251128IQYLGR,2025-11-28,19:50:47,D4AX3KVE68XR,ATM,INR,4808.09,100002820,Poornima Rathod,Canara Bank,899205939769,Savings,CNRB6518774,+919393824493,100006740,Kriti Bhattacharya,IndusInd Bank,578337992050,Savings,INDB2825541,+916044245685
ATM251128Z025EU,2025-11-28,20:09:15,2P8RXCDXTLVQ,ATM,INR,664.65,100006527,Pari Shaikh,Axis Bank,857625176872,Current,UTIB5248857,+919328815148,100004801,Dinesh Yadav,Canara Bank,354101169718,Savings,CNRB8718304,+917429104397
TXN2511281VGTG1,2025-11-28,20:19:31,GJ4ENGMPH1UA,Cash Deposit,INR,4949.75,100005847,Monica Rao,HDFC Bank,327190481912,Savings,HDFC6000550,+918952279212,100002433,Advika Shaikh,Kotak Mahindra Bank,552075689431,Salary,KKBK8922616,+918435705453
UPI251128U85FMZ,2025-11-28,20:37:03,Z26EFVX0JCYA,UPI,INR,17311.3,100005609,Chandra Hegde,ICICI Bank,969158952719,Savings,ICIC3319040,+918878165080,100005530,Mahesh Pillai,Union Bank of India,578847806720,Salary,UBIN7389969,+916931620641
UPI2511285XL312,2025-11-28,20:37:32,OWFY0HSRO1AD,UPI,INR,4372.27,100002521,Parag Kalita,Axis Bank,377172416471,Salary,UTIB2568497,+918328592327,100000047,Niraj Bhattacharya,IndusInd Bank,461689136014,Savings,INDB3552108,+917019844892
UPI2511283M3HV2,2025-11-28,20:37:39,LO9D7OYRZWLB,UPI,INR,12468.4,100005399,Ritik Kar,Kotak Mahindra Bank,580426367848,Savings,KKBK6268767,+919557588766,100002003,Kavin Arora,State Bank of India,580412017761,Savings,SBIN8074035,+916086029184
ATM2511282M9OID,2025-11-28,21:17:06,T8RIHA7MEJKV,ATM,INR,19959.47,100006697,Raj Bora,IndusInd Bank,122610952723,Savings,INDB2832061,+916352073232,100002012,Farah Parmar,Union Bank of India,368342866478,Savings,UBIN8773413,+916059885809
ATM2511282QCX4F,2025-11-28,22:29:31,E37CIW9SE6UG,ATM,INR,6139.46,100005324,Pranav Naidu,State Bank of India,707031887196,Savings,SBIN6782032,+918711318313,100002155,Latika Banerjee,Union Bank of India,836333984795,Savings,UBIN3183728,+917641747004
UPI2511294HNFN4,2025-11-29,00:45:31,NVGEDJCDFML8,UPI,INR,4801.18,100006868,Pratik Gupta,Punjab National Bank,993556934687,Savings,PUNB6659015,+916608790123,100003392,Darshan Ali,Union Bank of India,817840220670,Savings,UBIN8330599,+917795530276
TXN251129SJ7199,2025-11-29,00:51:26,34P4VKL4T71S,Cash Deposit,INR,7731.41,100004726,Sonia Thomas,Punjab National Bank,417839054743,Savings,PUNB5579831,+916670342442,100002551,Alia Lal,State Bank of India,380497195826,Savings,SBIN5920583,+917925682249
IMPS251129UILMM3,2025-11-29,01:11:35,VR6Q9JDYVWWH,IMPS,INR,6863.96,100006135,Niraj Khan,Axis Bank,929528101359,Savings,UTIB5787661,+917997413210,100002664,Deepti Mishra,HDFC Bank,399592089680,Current,HDFC9855072,+917368161949
ATM251129APIE2X,2025-11-29,01:13:30,INT9ZTX2LAQK,ATM,INR,19124.47,100001090,Milan Subramanian,Axis Bank,199394840143,Savings,UTIB1917073,+919160449642,100005785,Kareena Agarwal,Axis Bank,529932695039,Savings,UTIB8931083,+918621001114
UPI251129TJLIC0,2025-11-29,03:29:22,LXMWUGM90OLF,UPI,INR,13997.12,100000057,Nutan Desai,Axis Bank,890464184280,Savings,UTIB2233198,+917810804663,100006489,Jagadish Reddy,ICICI Bank,499656440077,Salary,ICIC4713487,+918796913605
IMPS25112914RO7F,2025-11-29,04:11:37,AOWS4XVL6PZS,IMPS,INR,21997.21,100005394,Mitali Varghese,IndusInd Bank,386167519069,Savings,INDB9708710,+919317768225,100004386,Akshara Agarwal,Bank of Baroda,243143485204,Savings,BARB2858777,+919766255695
TXN2511290T0775,2025-11-29,05:57:29,5DOBKB42OOVX,Cash Deposit,INR,39038.21,100004466,Luv Khan,Canara Bank,307139276869,Savings,CNRB7846080,+918240090833,100006242,Gagan Bhattacharya,State Bank of India,178080686962,Salary,SBIN9705675,+919294197334
UPI251129J31BKE,2025-11-29,06:46:42,MPV5IJD3S3WI,UPI,INR,16187.8,100000451,Pranav Sahu,State Bank of India,306563311078,Salary,SBIN7785814,+918675450204,100000075,Divyansh Bansal,Canara Bank,278444724774,Savings,CNRB5672928,+916610863745
ATM251129SCF7AG,2025-11-29,07:32:11,X6OYTRQ9U6R4,ATM,INR,8085.12,100000760,Nandini Pawar,Punjab National Bank,897331925371,Savings,PUNB9688276,+917779522568,100002218,Meet Mukherjee,State Bank of India,803998002128,Salary,SBIN1080396,+917821133740
TXN251129URCLI1,2025-11-29,09:08:52,U6XPQMCFLUCM,Cash Deposit,INR,30252.14,100002475,Niharika Negi,Axis Bank,387037383461,Savings,UTIB3018509,+916886209645,100001231,Lalit Patil,Bank of Baroda,876172529885,Savings,BARB5475186,+918083429756
TXN251129U612FH,2025-11-29,09:53:19,XLPO4PM6E44N,Cash Deposit,INR,24582.48,100004116,Malavika Shetty,ICICI Bank,989015897067,Current,ICIC7591714,+919690082317,100002264,Neeraj Bansal,Punjab National Bank,159598883603,Demat,PUNB7462018,+919721191025
TXN251129OYR87V,2025-11-29,13:32:45,CQZX57Q30PM4,Cash Deposit,INR,36872.73,100005680,Malini Jain,State Bank of India,234093661585,Salary,SBIN5344456,+916401402202,100004818,Gauri Parmar,Kotak Mahindra Bank,946443368092,Savings,KKBK2021368,+916157613488
UPI251129GHB3LT,2025-11-29,13:45:28,HQXEYHXL34J6,UPI,INR,359.09,100000910,Luv Bhatt,Canara Bank,130860187865,Savings,CNRB9654463,+917638080920,100000965,Laxmi Deshmukh,ICICI Bank,233009487636,Current,ICIC6458896,+918293896404
UPI251129E6HNYR,2025-11-29,14:09:18,UJHCLISBB0B5,UPI,INR,8774.15,100003259,Gopal Pereira,State Bank of India,896781296684,Savings,SBIN7562825,+917696453514,100004250,Ekansh Mehta,HDFC Bank,591151657186,Savings,HDFC6404701,+916113148304
ATM25112932SHLV,2025-11-29,14:22:42,8X2FGVNYSA5X,ATM,INR,5998.48,100004116,Malavika Shetty,ICICI Bank,989015897067,Current,ICIC7591714,+919690082317,100006035,Kumar Mittal,ICICI Bank,563896396052,Demat,ICIC6258704,+917889856220
ATM251129SZQM9N,2025-11-29,15:01:08,6OUM8XLB6M9N,ATM,INR,1377.86,100002809,Poonam Bansal,Bank of Baroda,488489901861,Savings,BARB8613795,+919952426960,100003460,Arun Patel,HDFC Bank,941268908775,Savings,HDFC4237046,+919435465077
ATM251129JO3R0P,2025-11-29,16:02:04,5MYYC0EJ65L9,ATM,INR,7478.81,100006220,Rachit Bose,Union Bank of India,751358134018,Savings,UBIN7406966,+917765576136,100003041,Aanya Kar,State Bank of India,370692953600,Savings,SBIN8997873,+916020521859
ATM251129S33EK9,2025-11-29,16:50:56,PDJWWXKRZW59,ATM,INR,1602.48,100000998,Manisha Chawla,ICICI Bank,705929552973,Current,ICIC8223619,+918770154973,100003733,Neeraj Desai,IndusInd Bank,503875791519,Savings,INDB1526427,+918400893265
ATM251129IRX8SC,2025-11-29,16:51:40,ZD8R6TLMQ9ZP,ATM,INR,19463.34,100004460,Nita Rao,IndusInd Bank,802703931213,Salary,INDB7990767,+919950618730,100000071,Eklavya Patel,IndusInd Bank,842983163134,Demat,INDB3324522,+918873476503
TXN25112995Q4Z9,2025-11-29,17:40:25,QL5W8T2MKNXO,Cash Deposit,INR,23272.25,100000589,Gargi Pandey,Canara Bank,936999426737,Savings,CNRB1524775,+917459240913,100002079,Dipak Bora,Punjab National Bank,902479901872,Savings,PUNB5739237,+917486762256
TXN2511296CGHII,2025-11-29,19:49:21,LIBCB8LPWN2P,Cash Deposit,INR,28312.13,100003475,Kamal Chauhan,IndusInd Bank,924342233296,Savings,INDB7350023,+918207690529,100005980,Jyotir Roy,Bank of Baroda,665087947939,Savings,BARB5203121,+918111670819
ATM251129A35BO5,2025-11-29,20:54:06,SAG13DOF53NN,ATM,INR,9097.83,100000744,Radhika Shetty,ICICI Bank,278340129387,Salary,ICIC6522620,+916048585340,100002970,Geeta Kaur,Bank of Baroda,246834171599,Savings,BARB1082141,+917074279351
ATM251129JPPIFH,2025-11-29,21:05:18,SJ511243HBH9,ATM,INR,8673.3,100000024,Jyoti Negi,ICICI Bank,647888842706,Savings,ICIC6431089,+919381183513,100001317,Hemant Pawar,Bank of Baroda,446213427369,Salary,BARB1082267,+917811653957
ATM251129U0ELG8,2025-11-29,21:24:32,CENA5ENRGNF3,ATM,INR,4884.67,100006568,Prerana Sen,Canara Bank,432382354922,Savings,CNRB4698260,+919289658822,100005627,Indira Srivastava,Axis Bank,404254183995,Savings,UTIB3307379,+918281664145
UPI251130UHH3R0,2025-11-30,02:41:48,HIW755G0JFNG,UPI,INR,16209.71,100002482,Poonam Mittal,State Bank of India,837625051764,Current,SBIN8738604,+918279910426,100003089,Rohit Tiwari,HDFC Bank,708703401419,Savings,HDFC1878804,+919966441687
UPI25113054KHVB,2025-11-30,02:56:28,TX4OZVFP3OAS,UPI,INR,23459.41,100003339,Dipak Goel,HDFC Bank,465915955256,Salary,HDFC9273649,+918871167031,100005137,Manish Sen,Kotak Mahindra Bank,932128653812,Savings,KKBK5344449,+918987497344
IMPS251130TR4TS2,2025-11-30,03:18:05,X81XNHSTOE2D,IMPS,INR,38109.05,100005577,Seema Negi,Kotak Mahindra Bank,958649230167,Salary,KKBK8540844,+917303258691,100000551,Neha Thomas,Axis Bank,372359870799,Savings,UTIB9018152,+919535247972
ATM251130YRM8Y7,2025-11-30,04:28:24,CH7VK423W8OS,ATM,INR,6798.81,100003483,Rajeev Solanki,HDFC Bank,975018023769,Savings,HDFC2018143,+916674498908,100003009,Ishaan Bhatia,Punjab National Bank,177116365848,Savings,PUNB1276035,+919421389179
UPI2511300DI54K,2025-11-30,04:35:50,8S6QBMBUZZ89,UPI,INR,22585.82,100001106,Akash Deshmukh,HDFC Bank,439488616014,Savings,HDFC5834884,+916522202654,100001659,Deepak Joshi,Bank of Baroda,737276052334,Savings,BARB7142168,+917221851476
ATM251130QFZJ8I,2025-11-30,05:53:43,EKG8OIQNSBM2,ATM,INR,10267.02,100005938,Kush Patel,HDFC Bank,990042200319,Savings,HDFC8935922,+919049670765,100006012,Praveen Menon,HDFC Bank,933783946271,Savings,HDFC3136524,+917685736858
ATM251130B79UU6,2025-11-30,05:56:12,GRV159LNWOE9,ATM,INR,9610.34,100002839,Ram Tripathi,Punjab National Bank,356423450577,Salary,PUNB3139668,+918622131877,100005504,Aayushi Chaturvedi,Canara Bank,359585787308,Savings,CNRB9031427,+917118751028
IMPS2511309D6F8E,2025-11-30,06:30:50,0I8XX9YT7JNL,IMPS,INR,34081.21,100003394,Pankaj Chatterjee,Punjab National Bank,665709521209,Savings,PUNB9679012,+917611934656,100001273,Anushka Khan,Canara Bank,716121777474,Salary,CNRB7846205,+919322807894
TXN251130FOEF1R,2025-11-30,06:35:22,QDITM2UOVS2J,Cash Deposit,INR,23837.7,100001352,Niharika Shah,Bank of Baroda,786458757905,Salary,BARB4528474,+917891674997,100006148,Amira Naidu,Axis Bank,851784572226,Salary,UTIB2368801,+916658111686
UPI251130J5H8U9,2025-11-30,07:04:23,NEF3I3X3Y8FQ,UPI,INR,1181.53,100004210,Devika Mahajan,Kotak Mahindra Bank,409754668004,Salary,KKBK9502981,+918139555438,100002211,Nirmal Shah,State Bank of India,562361932487,Savings,SBIN5872928,+919510144962
UPI251130S1OGG4,2025-11-30,07:04:43,WNBSW3DGWCSC,UPI,INR,16691.2,100005594,Ankit Agarwal,Bank of Baroda,597675079663,Savings,BARB9548012,+916282421649,100006619,Mohit Trivedi,HDFC Bank,618969300033,Savings,HDFC8765763,+918005798364
UPI251130LTR2OE,2025-11-30,07:38:25,XJCQHCY4GDB5,UPI,INR,15635.27,100003350,Bhaskar Subramanian,Kotak Mahindra Bank,858056184780,Salary,KKBK5235409,+917173526045,100001245,Harish Pandey,Bank of Baroda,671139645842,Savings,BARB4166526,+916055344520
IMPS251130Q509U1,2025-11-30,08:36:21,V2PFPW7AJR8Q,IMPS,INR,33119.37,100006833,Hitesh Bagchi,State Bank of India,938239384852,Savings,SBIN8916216,+916237507351,100000400,Ritik Mishra,IndusInd Bank,697715967203,Savings,INDB8946251,+918597220025
ATM251130RGKAUF,2025-11-30,10:07:26,65WVG0T1L4IR,ATM,INR,2464.07,100006870,Bharat Pandey,Bank of Baroda,441610665867,Savings,BARB8582347,+918727635301,100005757,Anupam Saxena,Canara Bank,523803190276,Savings,CNRB9250315,+918165146912
UPI251130WI8DN2,2025-11-30,10:12:16,SWV85GNAF9ZB,UPI,INR,7308.67,100003199,Inder Rathod,Union Bank of India,640604028992,Savings,UBIN5157589,+917475788834,100005343,Kirti Ali,Kotak Mahindra Bank,248973097538,Savings,KKBK5013482,+916347851781
ATM251130I2O2ZH,2025-11-30,10:54:44,0F3KPRTJB5YR,ATM,INR,168.64,100006292,Aarav Kaur,HDFC Bank,170397246222,Savings,HDFC3933606,+918645734403,100004407,Aradhana Dutta,Axis Bank,182630253049,Salary,UTIB2640704,+916341686359
TXN251130OKRI23,2025-11-30,14:56:53,D665KDZMCMIO,Cash Deposit,INR,45855.71,100005914,Jahnavi Mishra,HDFC Bank,400234053823,Savings,HDFC4515104,+916324219528,100000548,Imran Sen,Punjab National Bank,344556881266,Demat,PUNB1847915,+917685568330
IMPS251130YRIN2D,2025-11-30,15:20:48,ACP6PB0DMBS2,IMPS,INR,16709.17,100005709,Akhil Ali,State Bank of India,804813561518,Salary,SBIN4308367,+916367952951,100002790,Naresh Bora,ICICI Bank,848575163393,Savings,ICIC9962192,+917419433566
ATM251130ZHFSKT,2025-11-30,17:44:06,YAOZSGU4M5AF,ATM,INR,9893.83,100001713,Reshma Srivastava,IndusInd Bank,339024863173,Current,INDB2804945,+917256764074,100001527,Nikita Bhattacharya,State Bank of India,152988221922,Savings,SBIN4274240,+917663263059
TXN251130S8OENL,2025-11-30,17:52:33,S8MYINU1EWPK,Cash Deposit,INR,30315.8,100005577,Seema Negi,Kotak Mahindra Bank,958649230167,Salary,KKBK8540844,+917303258691,100004485,Kavin Bhattacharya,Kotak Mahindra Bank,780259743607,Salary,KKBK5519494,+917246431648
