CDR_ID,Call_Date,Call_Start_Time,A_Party_Number,B_Party_Number,Call_Type,Call_Duration_Seconds,IMSI,IMEI,First_BTS_Location,First_Cell_Global_ID,Roaming_Network_Circle
CDR202600081673,2025-11-30,23:23:56,+919473344243,+916326243819,VOICE,6,404002785787521,359345748769770,TamilNadu_BTS_006,404-45-678-536,Tamil Nadu
CDR202600081678,2025-02-21,08:34:22,+919674939907,+917531802722,VOICE,63,404983388775049,357847666800077,Mumbai_BTS_007,404-45-196-100,Mumbai
CDR202600081701,2025-10-12,19:40:13,+917790056636,+917921011784,VOICE,141,404234553874690,359037807415142,Mumbai_BTS_008,404-45-155-690,Mumbai
CDR202600081716,2025-06-24,04:54:48,+916599023606,+917257605958,SMS,0,404744978879946,359345853569253,Rajasthan_BTS_003,404-45-924-324,Rajasthan
CDR202600081721,2025-02-12,07:58:40,+916990731677,+919249005915,VOICE,130,404006669616539,350011450433960,WestBengal_BTS_001,404-45-230-043,West Bengal
CDR202600081722,2025-03-25,12:04:11,+919594849368,+917645135220,VOICE,75,404812624536468,350835273872658,Karnataka_BTS_003,404-45-270-417,Karnataka
CDR202600081746,2025-01-07,02:11:28,+916401287273,+918319568494,SMS,0,404816964852167,359129570601197,WestBengal_BTS_005,404-45-901-954,West Bengal
CDR202600081749,2025-10-26,16:37:17,+916082929566,+919213877482,VOICE,6,404761228926790,352559665473969,Mumbai_BTS_001,404-45-446-022,Mumbai
CDR202600081766,2025-02-28,19:51:08,+917209789322,+918717621688,VOICE,2,404032264371542,358699959711908,Gujarat_BTS_007,404-45-325-460,Gujarat
CDR202600081771,2025-09-18,21:32:13,+916277018985,+917650607684,VOICE,11,404877080317852,351181370493320,Rajasthan_BTS_004,404-45-680-898,Rajasthan
CDR202600081777,2025-02-17,06:41:59,+917960995282,+916892819698,VOICE,149,404479163627692,356951729992343,Maharashtra_BTS_007,404-45-314-687,Maharashtra
CDR202600081778,2025-02-27,04:07:35,+918723371913,+918584704952,VOICE,97,404485975551132,351198719825710,Maharashtra_BTS_003,404-45-649-128,Maharashtra
CDR202600081790,2025-12-12,03:19:21,+918061588925,+918717621688,SMS,0,404118234541364,351517536665007,UttarPradesh_BTS_012,404-45-145-004,Uttar Pradesh
CDR202600081792,2025-05-29,16:35:25,+916001009798,+919164797610,VOICE,53,404742918381126,354329537488402,WestBengal_BTS_002,404-45-355-683,West Bengal
CDR202600081823,2025-09-24,04:17:39,+917980227612,+919248670364,VOICE,249,404924359914827,350574431062171,Delhi_BTS_002,404-45-878-546,Delhi
CDR202600081842,2025-09-15,18:08:25,+918796362847,+916014935471,VOICE,51,404014368922066,352149345089518,Rajasthan_BTS_015,404-45-282-520,Rajasthan
CDR202600081843,2025-03-24,07:04:34,+916291844474,+918329230759,VOICE,138,404791799549833,350765091334507,Rajasthan_BTS_003,404-45-924-324,Rajasthan
CDR202600081864,2025-08-01,14:17:22,+919709224510,+918680475912,VOICE,69,404042412202064,352781205556684,Maharashtra_BTS_005,404-45-891-297,Maharashtra
CDR202600081870,2025-06-30,18:08:44,+919515693868,+916610863745,VOICE,83,404472802644073,358330994545711,Rajasthan_BTS_001,404-45-670-225,Rajasthan
CDR202600081905,2025-01-26,03:10:36,+919810694473,+916044245685,VOICE,2,404872781535975,357229268434024,Mumbai_BTS_002,404-45-702-226,Mumbai
CDR202600081906,2025-04-15,20:30:40,+916864898231,+918479995208,VOICE,49,404538564320579,355532056587256,UttarPradesh_BTS_010,404-45-308-704,Uttar Pradesh
CDR202600081924,2025-11-11,04:53:40,+918955354614,+916345205059,VOICE,46,404434536145276,354889539790341,Maharashtra_BTS_003,404-45-649-128,Maharashtra
CDR202600081928,2025-06-21,20:44:04,+918284997074,+916798129927,SMS,0,404946522768679,358692213603300,Mumbai_BTS_008,404-45-155-690,Mumbai
CDR202600081981,2025-04-05,23:05:38,+917650607684,+919765733100,VOICE,33,404372349320132,359539179295784,Maharashtra_BTS_006,404-45-987-104,Maharashtra
CDR202600081997,2025-11-09,17:08:58,+917473961869,+916876741060,SMS,0,404443664083954,357120232161116,WestBengal_BTS_007,404-45-491-894,West Bengal
CDR202600082003,2025-10-25,12:18:04,+917246431648,+916865004561,VOICE,128,404012363005894,356383342247027,WestBengal_BTS_004,404-45-522-026,West Bengal
CDR202600082005,2025-02-20,21:42:04,+917775456352,+916696288792,SMS,0,404090133963146,359748606015997,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600082014,2025-08-05,06:20:38,+917872070881,+918418646550,VOICE,25,404465532301738,354102928237541,UttarPradesh_BTS_010,404-45-370-518,Uttar Pradesh
CDR202600082020,2025-02-02,02:18:48,+916044245685,+917230975615,SMS,0,404509770491628,359730875847215,UttarPradesh_BTS_014,404-45-214-078,Uttar Pradesh
CDR202600082022,2025-01-18,09:51:35,+918699480610,+916983923513,MISSED,0,404584779860566,351235843197593,UttarPradesh_BTS_002,404-45-869-959,Uttar Pradesh
CDR202600082025,2025-07-25,15:00:48,+918471135730,+916530487548,VOICE,5,404600292900775,354755304760256,TamilNadu_BTS_002,404-45-620-083,Tamil Nadu
CDR202600082066,2025-11-03,23:25:24,+916808945172,+916486671202,VOICE,13,404868219597767,359838478747221,Gujarat_BTS_007,404-45-703-285,Gujarat
CDR202600082090,2025-10-24,10:16:58,+919897061220,+918340827490,SMS,0,404924035669096,352413649482941,Rajasthan_BTS_001,404-45-376-948,Rajasthan
CDR202600082142,2025-08-11,14:03:08,+918770594376,+919520600683,VOICE,223,404782315199011,350220090833016,UttarPradesh_BTS_004,404-45-170-901,Uttar Pradesh
CDR202600082145,2025-06-26,13:36:50,+919860882785,+918957650457,SMS,0,404314479510459,359925939009870,Mumbai_BTS_011,404-45-243-433,Mumbai
CDR202600082147,2025-12-22,05:45:12,+918415094885,+916352073232,SMS,0,404419415598531,356000255799658,UttarPradesh_BTS_005,404-45-478-292,Uttar Pradesh
CDR202600082173,2025-07-21,10:54:51,+917951924038,+919030219049,VOICE,104,404124749659230,354540530558677,WestBengal_BTS_002,404-45-315-699,West Bengal
CDR202600082181,2025-09-21,11:34:06,+917652537154,+918024648441,VOICE,76,404942195487237,350923176036450,WestBengal_BTS_002,404-45-205-363,West Bengal
CDR202600082189,2025-04-12,18:55:39,+919182023723,+917215930461,MISSED,0,404433448622774,351494757968606,Karnataka_BTS_006,404-45-813-981,Karnataka
CDR202600082190,2025-11-16,16:51:31,+916345205059,+916971932873,MISSED,0,404458758222503,351430930622423,UttarPradesh_BTS_007,404-45-370-119,Uttar Pradesh
CDR202600082192,2025-08-30,06:06:51,+917030536532,+919683965369,VOICE,146,404418545023932,355599499991028,WestBengal_BTS_001,404-45-915-996,West Bengal
CDR202600082215,2025-02-24,14:47:10,+917863119852,+916927808946,SMS,0,404999086804276,353211878273238,Karnataka_BTS_007,404-45-322-992,Karnataka
CDR202600082239,2025-05-03,06:10:01,+918885569097,+918978860352,VOICE,92,404513571417539,359948138021836,Gujarat_BTS_007,404-45-703-285,Gujarat
CDR202600082246,2025-12-12,13:42:22,+918819627982,+918488425701,SMS,0,404893371239016,354919354189539,Maharashtra_BTS_006,404-45-489-285,Maharashtra
CDR202600082319,2025-04-28,04:56:02,+918699480610,+918338786803,SMS,0,404584779860566,351235843197593,Gujarat_BTS_004,404-45-130-096,Gujarat
CDR202600082321,2025-05-09,05:32:54,+917110206042,+919768693725,VOICE,19,404733499101219,352932437159591,Gujarat_BTS_002,404-45-854-105,Gujarat
CDR202600082324,2025-03-28,11:24:44,+917556076685,+919727333117,VOICE,43,404719434900278,356301056114751,UttarPradesh_BTS_006,404-45-108-684,Uttar Pradesh
CDR202600082325,2025-07-03,04:29:11,+918878165080,+917796041813,VOICE,138,404774875374995,353631365164151,UttarPradesh_BTS_015,404-45-658-037,Uttar Pradesh
CDR202600082341,2025-06-01,09:30:14,+916000451669,+917615893220,VOICE,121,404512429106208,350862526086966,Rajasthan_BTS_014,404-45-839-897,Rajasthan
CDR202600082372,2025-07-04,23:32:34,+918447532959,+919971562154,VOICE,100,404943233949797,351434589932178,UttarPradesh_BTS_012,404-45-145-004,Uttar Pradesh
CDR202600082374,2025-04-27,15:56:24,+919785436959,+917555567895,VOICE,101,404295091793396,351673037284825,UttarPradesh_BTS_001,404-45-234-688,Uttar Pradesh
CDR202600082381,2025-12-07,06:21:27,+916142250774,+918682534164,VOICE,436,404279218308414,355961416749930,UttarPradesh_BTS_012,404-45-233-653,Uttar Pradesh
CDR202600082395,2025-07-02,16:16:13,+917033743556,+917304545626,SMS,0,404552918981175,357171548144119,Rajasthan_BTS_019,404-45-951-827,Rajasthan
CDR202600082400,2025-12-01,13:02:45,+917327114536,+918237244526,VOICE,22,404763645996937,351799490923160,Maharashtra_BTS_003,404-45-649-128,Maharashtra
CDR202600082402,2025-07-16,22:32:06,+917132946915,+918227246698,VOICE,48,404935790261756,354578275663209,TamilNadu_BTS_006,404-45-773-598,Tamil Nadu
CDR202600082407,2025-04-16,07:39:14,+919257186534,+918068277597,VOICE,23,404800067652580,358445601619747,Gujarat_BTS_001,404-45-859-282,Gujarat
CDR202600082413,2025-09-26,05:31:58,+918479615563,+917657350844,VOICE,121,404644032514332,356244441097454,Rajasthan_BTS_011,404-45-796-739,Rajasthan
CDR202600082416,2025-01-24,16:48:39,+919030219049,+919349124692,VOICE,62,404338250473223,351162088177423,UttarPradesh_BTS_007,404-45-999-138,Uttar Pradesh
CDR202600082425,2025-01-10,18:19:20,+917641747004,+918075656239,SMS,0,404361734397296,356949676164346,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600082439,2025-06-30,10:21:58,+917237041157,+918551596592,MISSED,0,404908281908272,353478699372958,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600082440,2025-04-19,11:12:12,+917133264916,+916002252699,SMS,0,404155392341538,355544155606395,Delhi_BTS_003,404-45-533-988,Delhi
CDR202600082464,2025-07-05,12:34:53,+919161724747,+917640376327,VOICE,25,404494506459663,350268784453993,UttarPradesh_BTS_003,404-45-736-577,Uttar Pradesh
CDR202600082467,2025-11-12,13:05:38,+918733363458,+917237968293,VOICE,34,404964620229276,351879029743038,Rajasthan_BTS_015,404-45-208-892,Rajasthan
CDR202600082476,2025-04-26,19:50:35,+916015450890,+919142172705,SMS,0,404750997518237,359822844509046,Karnataka_BTS_005,404-45-902-804,Karnataka
CDR202600082500,2025-03-09,10:43:30,+918534632558,+918770363830,VOICE,5,404161202542456,358997391031634,Rajasthan_BTS_001,404-45-376-948,Rajasthan
CDR202600082528,2025-08-18,14:23:33,+919480425874,+916745720308,VOICE,28,404227409918628,353224754256541,Rajasthan_BTS_010,404-45-710-480,Rajasthan
CDR202600082544,2025-01-16,22:42:11,+919283268852,+917068162204,VOICE,104,404347637639035,356300596801009,Maharashtra_BTS_002,404-45-967-353,Maharashtra
CDR202600082554,2025-08-19,13:48:13,+918571264083,+917835301377,VOICE,430,404866426482973,355994129711729,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600082556,2025-06-25,14:13:50,+918024648441,+918280449271,VOICE,99,404424428881000,357645512756860,Gujarat_BTS_007,404-45-928-891,Gujarat
CDR202600082564,2025-03-27,23:46:39,+918975682465,+918529126286,SMS,0,404873429642099,357845959019756,Rajasthan_BTS_010,404-45-710-480,Rajasthan
CDR202600082568,2025-04-16,17:56:42,+916543542858,+917905508096,VOICE,51,404184465740399,354240144634234,WestBengal_BTS_005,404-45-521-822,West Bengal
CDR202600082571,2025-06-22,09:07:14,+918395935805,+917853209083,SMS,0,404219618293857,351143930772018,Rajasthan_BTS_001,404-45-670-225,Rajasthan
CDR202600082581,2025-04-10,16:40:09,+918979878546,+916839947164,SMS,0,404147450051629,353367196679643,UttarPradesh_BTS_007,404-45-999-138,Uttar Pradesh
CDR202600082605,2025-05-21,17:27:28,+917600606591,917592906846,VOICE,22,404921353457784,359509388730128,Karnataka_BTS_006,404-45-848-803,Karnataka
CDR202600082618,2025-02-07,23:18:40,+917375530261,+919643751277,VOICE,21,404156411350746,355238630437835,Gujarat_BTS_007,404-45-928-891,Gujarat
CDR202600082650,2025-09-01,14:58:42,+917786255172,+918328382428,VOICE,24,404538309414128,359716283870009,UttarPradesh_BTS_010,404-45-370-518,Uttar Pradesh
CDR202600082661,2025-08-06,02:31:35,+916854171547,+918805603372,VOICE,61,404178588112455,359001100547860,Karnataka_BTS_007,404-45-294-304,Karnataka
CDR202600082665,2025-03-09,14:03:25,+919282430009,+918155040073,SMS,0,404555561566700,358438580519187,Rajasthan_BTS_013,404-45-400-446,Rajasthan
CDR202600082671,2025-03-06,16:45:57,+917389964482,+918314465821,SMS,0,404589552889257,355172929383520,Rajasthan_BTS_001,404-45-670-225,Rajasthan
CDR202600082686,2025-04-30,14:32:20,+919568579913,+919645471581,VOICE,215,404144321290767,350287219290403,Rajasthan_BTS_009,404-45-742-164,Rajasthan
CDR202600082693,2025-01-18,17:05:14,+918335344033,+918084588830,MISSED,0,404410201350373,356740148984350,Rajasthan_BTS_012,404-45-798-907,Rajasthan
CDR202600082740,2025-10-28,20:59:41,+917791795228,+918671851303,VOICE,129,404836866697404,355781961930648,Mumbai_BTS_006,404-45-319-553,Mumbai
CDR202600082748,2025-06-25,04:26:33,+917423101651,+916214559749,SMS,0,404397475494230,352841010455181,Rajasthan_BTS_007,404-45-241-522,Rajasthan
CDR202600082768,2025-12-09,18:45:38,+919292744281,+919072974918,VOICE,134,404228746487191,355684027944136,Karnataka_BTS_006,404-45-848-803,Karnataka
CDR202600082788,2025-06-23,20:07:41,+917016261000,+916078866599,SMS,0,404912211224683,353982873588683,Maharashtra_BTS_002,404-45-199-368,Maharashtra
CDR202600082790,2025-01-20,02:50:55,+916720582936,+918481082809,VOICE,13,404245556217118,351678087372820,Rajasthan_BTS_017,404-45-652-977,Rajasthan
CDR202600082825,2025-06-24,07:47:06,+917021888879,+918738240239,SMS,0,404417979184145,358609097384312,Maharashtra_BTS_002,404-45-199-368,Maharashtra
CDR202600082827,2025-04-30,12:05:02,+918990232007,+916356003739,VOICE,187,404193018236208,356377849623904,Rajasthan_BTS_009,404-45-742-164,Rajasthan
CDR202600082829,2025-06-16,09:15:05,+916872734446,+916615153351,VOICE,82,404038161572078,354796741635072,Maharashtra_BTS_006,404-45-987-104,Maharashtra
CDR202600082856,2025-09-18,17:15:50,+919227174062,+916928112416,VOICE,88,404409263166060,351309294885539,Delhi_BTS_002,404-45-878-546,Delhi
CDR202600082866,2025-07-27,04:26:38,+918038731016,+919465637402,VOICE,47,404579943382132,355963089623842,UttarPradesh_BTS_011,404-45-533-850,Uttar Pradesh
CDR202600082868,2025-01-27,20:57:44,+919534747003,+919271337783,SMS,0,404698265289093,355326226087138,Rajasthan_BTS_007,404-45-470-225,Rajasthan
CDR202600082879,2025-01-30,00:16:51,+917627570441,+916858578040,VOICE,73,404850278278713,357453840880734,Delhi_BTS_003,404-45-993-622,Delhi
CDR202600082880,2025-05-07,09:25:16,+917918652002,+918595525429,VOICE,142,404542246439977,350501951385202,WestBengal_BTS_001,404-45-981-041,West Bengal
CDR202600082881,2025-11-10,12:04:30,+918033642591,+917330989925,VOICE,471,404923471802563,357305046712132,UttarPradesh_BTS_008,404-45-860-567,Uttar Pradesh
CDR202600082890,2025-05-25,03:46:51,+918010019927,+917927220453,SMS,0,404161752572887,355065790526170,Gujarat_BTS_005,404-45-338-518,Gujarat
CDR202600082906,2025-03-22,15:15:49,+916320853787,+918024648441,VOICE,53,404219702317039,351234250113016,Gujarat_BTS_008,404-45-448-285,Gujarat
CDR202600082925,2025-10-02,15:57:54,+918257429084,+917230641068,VOICE,349,404099269489521,352407370891841,Delhi_BTS_006,404-45-548-922,Delhi
CDR202600082928,2025-12-28,07:44:54,+918920232094,+917017171416,VOICE,46,404662282546267,355693000456372,Rajasthan_BTS_016,404-45-303-157,Rajasthan
CDR202600083010,2025-04-06,18:03:09,+917900254663,+918059940586,SMS,0,404155538112761,358001207637750,WestBengal_BTS_005,404-45-521-822,West Bengal
CDR202600083015,2025-08-20,09:15:45,+918384898129,+916235230918,VOICE,257,404529166487997,352140022383143,Gujarat_BTS_006,404-45-833-666,Gujarat
CDR202600083019,2025-06-15,18:31:01,+918988134621,+916983699346,MISSED,0,404232079652874,351361531611291,Maharashtra_BTS_004,404-45-821-072,Maharashtra
CDR202600083023,2025-07-30,13:50:34,+919298402365,+918502488426,SMS,0,404606792092537,357034926060554,UttarPradesh_BTS_007,404-45-999-138,Uttar Pradesh
CDR202600083082,2025-11-02,10:16:24,+917830331812,+918862004084,VOICE,77,404880451823795,357056564633953,Karnataka_BTS_004,404-45-985-411,Karnataka
CDR202600083100,2025-11-08,23:25:49,+918796913605,+918805336881,VOICE,74,404709089507140,353125055140913,WestBengal_BTS_004,404-45-283-755,West Bengal
CDR202600083107,2025-04-20,15:52:14,+916148259773,+917852733964,SMS,0,404551915195410,350290820241325,Karnataka_BTS_006,404-45-835-499,Karnataka
CDR202600083110,2025-03-16,00:08:49,+917230641068,+918806117659,VOICE,483,404636869738828,359867103416528,Maharashtra_BTS_001,404-45-881-345,Maharashtra
CDR202600083120,2025-05-08,16:07:34,+918236349159,+917967577356,VOICE,256,404767944169204,359544269880685,UttarPradesh_BTS_013,404-45-265-760,Uttar Pradesh
CDR202600083122,2025-03-24,12:33:56,+917833185199,+917332349279,VOICE,12,404237988562610,355488258125498,WestBengal_BTS_004,404-45-522-026,West Bengal
CDR202600083138,2025-04-30,05:35:24,+918796362847,+919780125713,VOICE,410,404014368922066,352961548641871,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600083142,2025-11-25,16:37:49,+916571755215,+917970670731,VOICE,11,404208400124635,352026005058149,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600083160,2025-01-29,03:32:48,+917121441593,+917074279351,VOICE,47,404085569060156,357613726708132,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600083183,2025-07-14,18:18:23,+916554092657,+918775493694,VOICE,106,404871536588678,350011356871609,UttarPradesh_BTS_006,404-45-726-827,Uttar Pradesh
CDR202600083187,2025-11-07,13:29:14,+917105925045,+916720582936,VOICE,117,404573309674055,350925040163083,UttarPradesh_BTS_014,404-45-214-078,Uttar Pradesh
CDR202600083212,2025-03-20,05:04:00,+919252194037,+917599232407,VOICE,6,404775332917127,351698772202808,Rajasthan_BTS_009,404-45-742-164,Rajasthan
CDR202600083223,2025-01-05,15:22:49,+916696288792,+918973757217,VOICE,23,404723858309056,350228575930644,Delhi_BTS_005,404-45-830-320,Delhi
CDR202600083232,2025-04-29,14:44:11,+919875402560,+918642431040,VOICE,114,404146364090277,351954343185633,UttarPradesh_BTS_004,404-45-457-903,Uttar Pradesh
CDR202600083236,2025-06-23,20:14:19,+917540273705,+919143666828,VOICE,102,404496831945871,356922789139725,Maharashtra_BTS_007,404-45-473-167,Maharashtra
CDR202600083254,2025-10-26,12:40:02,+918897183146,+919515757576,VOICE,79,404171778971064,353846291826095,Rajasthan_BTS_001,404-45-670-225,Rajasthan
CDR202600083271,2025-03-29,17:43:39,+917395782688,+916910071557,VOICE,11,404466620581887,353204884777813,WestBengal_BTS_009,404-45-304-837,West Bengal
CDR202600083277,2025-03-17,07:17:45,+919968696199,+919967656270,VOICE,87,404266692073089,357374783767812,Maharashtra_BTS_007,404-45-750-855,Maharashtra
CDR202600083282,2025-04-23,01:45:21,+917050477573,+917932568415,VOICE,61,404434289472964,358822575952937,Rajasthan_BTS_014,404-45-564-004,Rajasthan
CDR202600083283,2025-01-09,10:53:00,+918709319074,+917960741167,VOICE,20,404367515261386,359932161464644,Mumbai_BTS_010,404-45-919-883,Mumbai
CDR202600083337,2025-08-18,16:56:09,+918113764573,+919451505924,VOICE,85,404025361476947,359015679767496,UttarPradesh_BTS_003,404-45-650-219,Uttar Pradesh
CDR202600083348,2025-05-21,18:39:25,+917330989925,+917790142393,VOICE,90,404801478597899,354434531550530,Karnataka_BTS_002,404-45-195-949,Karnataka
CDR202600083365,2025-07-11,18:10:43,+918200427631,+919089404735,VOICE,11,404656509039423,358323532017122,WestBengal_BTS_005,404-45-901-954,West Bengal
CDR202600083366,2025-05-26,18:21:54,+919217424995,+919279503952,SMS,0,404237987919410,351364645436482,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600083390,2025-11-05,00:06:48,+919684393984,+916278756030,VOICE,27,404272786973147,351902701365217,Karnataka_BTS_007,404-45-322-992,Karnataka
CDR202600083421,2025-02-03,05:03:57,+916269160160,+919039595260,VOICE,263,404900867040106,358487626549601,UttarPradesh_BTS_001,404-45-234-688,Uttar Pradesh
CDR202600083424,2025-12-08,11:56:31,+918338565879,+917762729779,VOICE,72,404422436183635,358002979037043,Gujarat_BTS_007,404-45-703-285,Gujarat
CDR202600083449,2025-03-03,22:58:13,+917537780723,+917504696125,VOICE,104,404377186622816,357799089911817,Maharashtra_BTS_006,404-45-987-104,Maharashtra
CDR202600083483,2025-03-07,04:58:53,+917795530276,+916269527494,VOICE,208,404388681313721,351611048138259,TamilNadu_BTS_001,404-45-614-942,Tamil Nadu
CDR202600083503,2025-04-17,15:14:12,+918318287801,+918796913605,VOICE,35,404988093023556,356513924005498,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600083541,2025-07-30,03:05:27,+919332010730,+917278712227,VOICE,62,404809001962155,359889949087696,Rajasthan_BTS_010,404-45-641-258,Rajasthan
CDR202600083562,2025-10-16,06:18:47,+918873378830,+917391048675,VOICE,54,404463216126601,356137246184651,UttarPradesh_BTS_015,404-45-658-037,Uttar Pradesh
CDR202600083568,2025-04-03,11:34:11,+917613843116,+919983692422,VOICE,135,404851171872382,354622320862104,Maharashtra_BTS_003,404-45-649-128,Maharashtra
CDR202600083586,2025-09-17,17:20:24,+916958719481,+917772081145,VOICE,298,404326304828095,357266323026125,Karnataka_BTS_005,404-45-902-804,Karnataka
CDR202600083594,2025-07-20,17:21:17,+916791810425,+917920514003,VOICE,39,404778370736783,354664924698572,UttarPradesh_BTS_012,404-45-145-004,Uttar Pradesh
CDR202600083619,2025-08-14,14:53:19,+918714145702,+917540718691,VOICE,366,404191486201429,352274871262949,WestBengal_BTS_003,404-45-735-768,West Bengal
CDR202600083625,2025-06-23,21:22:57,+916744202557,+919935976588,VOICE,39,404420186380995,351047958461663,WestBengal_BTS_002,404-45-315-699,West Bengal
CDR202600083629,2025-03-05,10:54:03,+916927808946,+918062603613,VOICE,159,404888864496550,357401729368132,UttarPradesh_BTS_013,404-45-552-565,Uttar Pradesh
CDR202600083636,2025-11-08,18:03:31,+917989230897,+919113871302,VOICE,17,404386200812521,353609546648407,WestBengal_BTS_001,404-45-981-041,West Bengal
CDR202600083656,2025-04-17,04:20:44,+918555623598,+918126535785,VOICE,480,404795084491917,357234657247713,Rajasthan_BTS_004,404-45-316-936,Rajasthan
CDR202600083668,2025-06-23,17:40:58,+918174880118,+916658111686,SMS,0,404180732317038,355027751518736,Rajasthan_BTS_011,404-45-796-739,Rajasthan
CDR202600083686,2025-05-04,07:24:41,+918862586974,+919083834177,VOICE,84,404205829797966,353776334044781,Gujarat_BTS_006,404-45-833-666,Gujarat
CDR202600083696,2025-09-02,00:26:17,+916543542858,+919279842568,SMS,0,404184465740399,350842797827444,Karnataka_BTS_007,404-45-294-304,Karnataka
CDR202600083698,2025-09-19,01:00:11,+919244652993,+917008070515,VOICE,46,404592554439487,357359901357805,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600083721,2025-06-21,11:53:42,+918373340094,+916696771398,VOICE,32,404700011394507,354548696201724,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600083739,2025-08-21,23:30:28,+916273753603,+917958576911,VOICE,29,404679126137888,350931003806598,Karnataka_BTS_003,404-45-597-493,Karnataka
CDR202600083745,2025-10-16,09:32:36,+917143289283,+918651935198,MISSED,0,404435207342606,356486842884302,TamilNadu_BTS_002,404-45-620-083,Tamil Nadu
CDR202600083752,2025-01-26,10:07:26,+916846943785,+918502236248,VOICE,91,404087287051004,353092790575328,WestBengal_BTS_004,404-45-283-755,West Bengal
CDR202600083753,2025-10-01,02:29:34,+919497020455,+917655762735,VOICE,447,404832835922027,351076604033389,Mumbai_BTS_011,404-45-243-433,Mumbai
CDR202600083767,2025-07-11,20:59:45,+918001718408,+918358633681,SMS,0,404762600752043,357177359363312,Mumbai_BTS_011,404-45-573-256,Mumbai
CDR202600083785,2025-04-19,16:41:16,+917421862969,+919253446305,VOICE,92,404053723761452,350706799336933,Rajasthan_BTS_009,404-45-742-164,Rajasthan
CDR202600083803,2025-01-17,17:46:53,+919723545847,+918589057150,VOICE,82,404359207584664,359585752272633,Mumbai_BTS_011,404-45-243-433,Mumbai
CDR202600083806,2025-10-09,09:04:12,+917933350510,+918905500202,MISSED,0,404676170832880,356890783418201,UttarPradesh_BTS_011,404-45-533-850,Uttar Pradesh
CDR202600083818,2025-03-13,17:53:54,+917102339379,+917730493837,VOICE,104,404987738944266,352197089377750,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600083828,2025-07-22,16:34:18,+917540718691,+919594849368,VOICE,33,404219471314830,358165912099721,Mumbai_BTS_006,404-45-235-741,Mumbai
CDR202600083853,2025-04-24,09:10:01,+919938247444,+917234440230,VOICE,70,404181150208640,353001387531480,UttarPradesh_BTS_003,404-45-202-076,Uttar Pradesh
CDR202600083881,2025-08-02,10:11:04,+919349106984,+917339269344,VOICE,310,404250195113232,357823590185216,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600083917,2025-09-15,06:15:29,+916287445230,+916144344588,VOICE,169,404744465201999,353927035269754,WestBengal_BTS_009,404-45-571-359,West Bengal
CDR202600083940,2025-10-12,23:16:45,+919447946756,+917001870786,VOICE,279,404750877754148,353077525023055,UttarPradesh_BTS_012,404-45-233-653,Uttar Pradesh
CDR202600083944,2025-08-11,01:30:39,+917668323714,+919802544122,VOICE,369,404911142353809,351496841224375,Delhi_BTS_006,404-45-629-463,Delhi
CDR202600083972,2025-02-01,17:20:28,+918491357224,919115905940,SMS,0,404815788527820,358040877547756,Rajasthan_BTS_007,404-45-605-094,Rajasthan
CDR202600083993,2025-03-24,11:25:53,+918939406609,+917885171272,MISSED,0,404135140516803,354467252281818,Rajasthan_BTS_019,404-45-471-900,Rajasthan
CDR202600084003,2025-03-28,02:41:11,+918704996349,+919938247444,VOICE,798,404777064011575,353448745082332,Gujarat_BTS_002,404-45-328-143,Gujarat
CDR202600084025,2025-11-02,10:35:23,+917359145662,+916290799564,VOICE,350,404374764748767,357111818740805,Mumbai_BTS_006,404-45-319-553,Mumbai
CDR202600084044,2025-01-18,15:12:32,+919753757178,+917612509357,VOICE,86,404068486702480,350895267593158,Karnataka_BTS_003,404-45-597-493,Karnataka
CDR202600084046,2025-10-08,01:10:06,+918769416624,+918029708970,VOICE,25,404597333473810,356564395448795,Rajasthan_BTS_001,404-45-376-948,Rajasthan
CDR202600084097,2025-09-07,01:32:59,+919796950970,+919759038664,VOICE,65,404023148963619,351116025114893,TamilNadu_BTS_006,404-45-678-536,Tamil Nadu
CDR202600084100,2025-03-31,21:00:39,+917423101651,+918326295564,SMS,0,404397475494230,352841010455181,Rajasthan_BTS_008,404-45-981-113,Rajasthan
CDR202600084107,2025-01-14,17:58:14,+918873378830,+916326243819,VOICE,229,404463216126601,356137246184651,WestBengal_BTS_005,404-45-785-885,West Bengal
CDR202600084134,2025-09-02,11:17:04,+919181703697,+918013881810,VOICE,129,404195778210088,353461687222650,Mumbai_BTS_003,404-45-334-070,Mumbai
CDR202600084139,2025-08-26,08:36:05,+919545365324,+917697344126,VOICE,58,404710833878220,355704368696043,Maharashtra_BTS_005,404-45-891-297,Maharashtra
